Nro;AgrupaProducto;cod_AgrupaProducto;fecha_venta;Dia;NumeroMes;Mes;Anio;Suma_cantidad;Edad;Sexo;Hombre;Mujer;cod_Evento_Especial;Evento_Especial;Evento_Carnavales;Evento_Dia_LaPaz;Evento_Dia_Madre;Evento_Fiesta_Patria;Evento_Laboral;Evento_Navidad;Evento_Todos_Santos;Promedio_3_meses;Promedio_6_meses;Promedio_12_meses;Estacionalidad;Tendencia
4250;BEBIDAS NO ALCOHOLICAS;10;7/11/2022;7;11;11;2022;27;40;2;0;1;6;1;0;0;0;0;0;0;1;26;24,33333333;22,58333333;119,5571956;22,86454399
4251;BEBIDAS NO ALCOHOLICAS;10;7/11/2022;7;11;11;2022;27;40;2;0;1;6;1;0;0;0;0;0;0;1;25;23,83333333;21,83333333;131,7073171;21,83067999
4267;BEBIDAS NO ALCOHOLICAS;10;8/11/2022;8;11;11;2022;26;48;1;1;0;6;1;0;0;0;0;0;0;1;26,33333333;25,66666667;23,91666667;108,7108014;23,99330816
4268;BEBIDAS NO ALCOHOLICAS;10;8/11/2022;8;11;11;2022;26;48;2;0;1;6;1;0;0;0;0;0;0;1;26,66666667;25,5;23,25;111,827957;23,49163519
4296;BEBIDAS NO ALCOHOLICAS;10;9/11/2022;9;11;11;2022;3;57;1;1;0;6;1;0;0;0;0;0;0;1;18,33333333;22,16666667;22,5;13,33333333;19,79464652
4303;BEBIDAS NO ALCOHOLICAS;10;10/11/2022;10;11;11;2022;19;35;1;1;0;6;1;0;0;0;0;0;0;1;16;21,33333333;22,33333333;85,07462687;19,63571722
4321;BEBIDAS NO ALCOHOLICAS;10;11/11/2022;11;11;11;2022;28;50;2;0;1;6;1;0;0;0;0;0;0;1;16,66666667;21,5;22,66666667;123,5294118;21,30857378
4322;BEBIDAS NO ALCOHOLICAS;10;11/11/2022;11;11;11;2022;28;50;2;0;1;6;1;0;0;0;0;0;0;1;25;21,66666667;23;121,7391304;22,64685902
4342;BEBIDAS NO ALCOHOLICAS;10;12/11/2022;12;11;11;2022;22;50;2;0;1;6;1;0;0;0;0;0;0;1;24;20,33333333;23;95,65217391;22,41398977
4343;BEBIDAS NO ALCOHOLICAS;10;12/11/2022;12;11;11;2022;22;50;1;1;0;6;1;0;0;0;0;0;0;1;26;21;23,25;94,62365591;22,51748722
4359;BEBIDAS NO ALCOHOLICAS;10;13/11/2022;13;11;11;2022;19;44;2;0;1;6;1;0;0;0;0;0;0;1;21;23;22,58333333;84,13284133;21,73119182
4374;BEBIDAS NO ALCOHOLICAS;10;14/11/2022;14;11;11;2022;24;63;2;0;1;6;1;0;0;0;0;0;0;1;21,66666667;23,83333333;22,58333333;106,2730627;22,18495345
4375;BEBIDAS NO ALCOHOLICAS;10;14/11/2022;14;11;11;2022;24;63;2;0;1;6;1;0;0;0;0;0;0;1;22,33333333;23,16666667;22,33333333;107,4626866;22,54796276
4376;BEBIDAS NO ALCOHOLICAS;10;14/11/2022;14;11;11;2022;21;60;1;1;0;6;1;0;0;0;0;0;0;1;23;22;21,83333333;96,18320611;22,23837021
4377;BEBIDAS NO ALCOHOLICAS;10;14/11/2022;14;11;11;2022;21;60;2;0;1;6;1;0;0;0;0;0;0;1;22;21,83333333;21,41666667;98,05447471;21,99069617
4389;BEBIDAS NO ALCOHOLICAS;10;15/11/2022;15;11;11;2022;29;24;2;0;1;6;1;0;0;0;0;0;0;1;23,66666667;23;21,66666667;133,8461538;23,39255694
4390;BEBIDAS NO ALCOHOLICAS;10;15/11/2022;15;11;11;2022;29;24;2;0;1;6;1;0;0;0;0;0;0;1;26,33333333;24,66666667;23,83333333;121,6783217;24,51404555
4409;BEBIDAS NO ALCOHOLICAS;10;16/11/2022;16;11;11;2022;28;39;1;1;0;6;1;0;0;0;0;0;0;1;28,66666667;25,33333333;24,58333333;113,8983051;25,21123644
4411;BEBIDAS NO ALCOHOLICAS;10;16/11/2022;16;11;11;2022;22;36;2;0;1;6;1;0;0;0;0;0;0;1;26,33333333;25;24,08333333;91,34948097;24,56898915
4446;BEBIDAS NO ALCOHOLICAS;10;18/11/2022;18;11;11;2022;16;23;1;1;0;6;1;0;0;0;0;0;0;1;22;24,16666667;23,08333333;69,31407942;22,85519132
4460;BEBIDAS NO ALCOHOLICAS;10;19/11/2022;19;11;11;2022;25;20;1;1;0;6;1;0;0;0;0;0;0;1;21;24,83333333;23,33333333;107,1428571;23,28415306
4468;BEBIDAS NO ALCOHOLICAS;10;19/11/2022;19;11;11;2022;19;35;1;1;0;6;1;0;0;0;0;0;0;1;20;23,16666667;23,08333333;82,31046931;22,42732245
4484;BEBIDAS NO ALCOHOLICAS;10;20/11/2022;20;11;11;2022;24;28;2;0;1;6;1;0;0;0;0;0;0;1;20,66666667;20,83333333;23,08333333;103,9711191;22,19348636
4491;BEBIDAS NO ALCOHOLICAS;10;20/11/2022;20;11;11;2022;19;45;1;1;0;6;1;0;0;0;0;0;0;1;21;21,5;23,08333333;82,31046931;21,74185796
4509;BEBIDAS NO ALCOHOLICAS;10;21/11/2022;21;11;11;2022;19;30;1;1;0;6;1;0;0;0;0;0;0;1;20,66666667;20,33333333;22,66666667;83,82352941;21,55478909
4521;BEBIDAS NO ALCOHOLICAS;10;22/11/2022;22;11;11;2022;20;59;2;0;1;6;1;0;0;0;0;0;0;1;21;21;22,58333333;88,56088561;21,24383127
4543;BEBIDAS NO ALCOHOLICAS;10;23/11/2022;23;11;11;2022;19;35;1;1;0;6;1;0;0;0;0;0;0;1;19,33333333;20;22,41666667;84,75836431;20,79506502
4565;BEBIDAS NO ALCOHOLICAS;10;24/11/2022;24;11;11;2022;22;18;2;0;1;6;1;0;0;0;0;0;0;1;20,33333333;20,5;21,83333333;100,7633588;21,03605202
4566;BEBIDAS NO ALCOHOLICAS;10;24/11/2022;24;11;11;2022;21;49;2;0;1;6;1;0;0;0;0;0;0;1;21,33333333;20,33333333;20,58333333;102,0242915;21,02307329
4567;BEBIDAS NO ALCOHOLICAS;10;24/11/2022;24;11;11;2022;21;49;2;0;1;6;1;0;0;0;0;0;0;1;20,66666667;20,83333333;21,16666667;99,21259843;21,02884161
4584;BEBIDAS NO ALCOHOLICAS;10;25/11/2022;25;11;11;2022;24;21;1;1;0;6;1;0;0;0;0;0;0;1;23;21,83333333;21,41666667;112,0622568;22,09476691
4585;BEBIDAS NO ALCOHOLICAS;10;25/11/2022;25;11;11;2022;24;21;1;1;0;6;1;0;0;0;0;0;0;1;22;21,16666667;20,75;115,6626506;21,61845863
4604;BEBIDAS NO ALCOHOLICAS;10;26/11/2022;26;11;11;2022;21;55;1;1;0;6;1;0;0;0;0;0;0;1;20;21;20,75;101,2048193;20,74065082
4605;BEBIDAS NO ALCOHOLICAS;10;26/11/2022;26;11;11;2022;15;58;1;1;0;6;1;0;0;0;0;0;0;1;21;21,16666667;20,58333333;72,87449393;20,67581352
4618;BEBIDAS NO ALCOHOLICAS;10;27/11/2022;27;11;11;2022;26;36;2;0;1;6;1;0;0;0;0;0;0;1;20,66666667;21,83333333;21,33333333;121,875;21,79252066
4622;BEBIDAS NO ALCOHOLICAS;10;27/11/2022;27;11;11;2022;10;52;2;0;1;6;1;0;0;0;0;0;0;1;19;20;20,16666667;49,58677686;19,43401652
4633;BEBIDAS NO ALCOHOLICAS;10;28/11/2022;28;11;11;2022;23;60;2;0;1;6;1;0;0;0;0;0;0;1;19,66666667;19,83333333;20,5;112,195122;20,14721322
4651;BEBIDAS NO ALCOHOLICAS;10;29/11/2022;29;11;11;2022;27;48;1;1;0;6;1;0;0;0;0;0;0;1;20;20,33333333;21,08333333;128,0632411;21,51777058
4779;BEBIDAS NO ALCOHOLICAS;10;1/12/2022;1;12;12;2022;20;18;2;0;1;5;1;0;0;0;0;0;1;0;23,33333333;21,16666667;21,16666667;585,3658537;6,167953684
4811;BEBIDAS NO ALCOHOLICAS;10;2/12/2022;2;12;12;2022;7;22;2;0;1;5;1;0;0;0;0;0;1;0;10,66666667;15,33333333;18,58333333;164,7058824;6,147490358
4815;BEBIDAS NO ALCOHOLICAS;10;2/12/2022;2;12;12;2022;5;22;2;0;1;5;1;0;0;0;0;0;1;0;17,33333333;18,5;19,75;133,3333333;5,934362947
4828;BEBIDAS NO ALCOHOLICAS;10;3/12/2022;3;12;12;2022;21;22;2;0;1;5;1;0;0;0;0;0;1;0;11;17,16666667;18,58333333;354,9295775;9,117992286
4861;BEBIDAS NO ALCOHOLICAS;10;4/12/2022;4;12;12;2022;18;62;2;0;1;5;1;0;0;0;0;0;1;0;15,33333333;16,33333333;18,08333333;248,2758621;10,89439383
4862;BEBIDAS NO ALCOHOLICAS;10;4/12/2022;4;12;12;2022;18;62;1;1;0;5;1;0;0;0;0;0;1;0;19;14,83333333;17,58333333;209,7087379;12,31551506
4888;BEBIDAS NO ALCOHOLICAS;10;5/12/2022;5;12;12;2022;19;18;2;0;1;5;1;0;0;0;0;0;1;0;18,33333333;14,66666667;17,91666667;190;13,65241205
4922;BEBIDAS NO ALCOHOLICAS;10;6/12/2022;6;12;12;2022;25;53;2;0;1;5;1;0;0;0;0;0;1;0;20,66666667;18;18,25;209,7902098;15,92192964
4957;BEBIDAS NO ALCOHOLICAS;10;7/12/2022;7;12;12;2022;13;38;1;1;0;5;1;0;0;0;0;0;1;0;19;19;17,16666667;100,6451613;15,33754371
4959;BEBIDAS NO ALCOHOLICAS;10;7/12/2022;7;12;12;2022;11;38;2;0;1;5;1;0;0;0;0;0;1;0;16,33333333;17,33333333;17,25;80;14,47003497
5013;BEBIDAS NO ALCOHOLICAS;10;9/12/2022;9;12;12;2022;18;57;2;0;1;5;1;0;0;0;0;0;1;0;9,666666667;13;13,83333333;130,1204819;12,6726579
5014;BEBIDAS NO ALCOHOLICAS;10;9/12/2022;9;12;12;2022;18;57;1;1;0;5;1;0;0;0;0;0;1;0;14,66666667;11,83333333;14,91666667;120,6703911;13,73812632
5022;BEBIDAS NO ALCOHOLICAS;10;9/12/2022;9;12;12;2022;8;41;2;0;1;5;1;0;0;0;0;0;1;0;7,333333333;13,16666667;14;57,14285714;11,34082238
5033;BEBIDAS NO ALCOHOLICAS;10;9/12/2022;9;12;12;2022;3;41;2;0;1;5;1;0;0;0;0;0;1;0;9;14,83333333;15,58333333;21,95121951;12,17602798
5050;BEBIDAS NO ALCOHOLICAS;10;10/12/2022;10;12;12;2022;18;47;2;0;1;5;1;0;0;0;0;0;1;0;18;12,66666667;15,83333333;113,6842105;14,59050106
5056;BEBIDAS NO ALCOHOLICAS;10;10/12/2022;10;12;12;2022;9;47;2;0;1;5;1;0;0;0;0;0;1;0;15;12,33333333;14,83333333;60,6741573;13,47240085
5083;BEBIDAS NO ALCOHOLICAS;10;11/12/2022;11;12;12;2022;18;35;2;0;1;5;1;0;0;0;0;0;1;0;10,66666667;14,33333333;13,75;130,9090909;13,02233654
5086;BEBIDAS NO ALCOHOLICAS;10;11/12/2022;11;12;12;2022;15;40;2;0;1;5;1;0;0;0;0;0;1;0;16;13,33333333;12,58333333;119,205298;13,73429539
5087;BEBIDAS NO ALCOHOLICAS;10;11/12/2022;11;12;12;2022;15;40;1;1;0;5;1;0;0;0;0;0;1;0;12,66666667;13,83333333;13,41666667;111,8012422;13,41786923
5095;BEBIDAS NO ALCOHOLICAS;10;11/12/2022;11;12;12;2022;5;35;2;0;1;5;1;0;0;0;0;0;1;0;10,66666667;12,66666667;13,75;36,36363636;11,77792068
5120;BEBIDAS NO ALCOHOLICAS;10;12/12/2022;12;12;12;2022;14;41;1;1;0;5;1;0;0;0;0;0;1;0;14,33333333;13,5;12,91666667;108,3870968;13,82994905
5121;BEBIDAS NO ALCOHOLICAS;10;12/12/2022;12;12;12;2022;14;41;1;1;0;5;1;0;0;0;0;0;1;0;14,66666667;12,66666667;12,66666667;110,5263158;13,78743631
5145;BEBIDAS NO ALCOHOLICAS;10;13/12/2022;13;12;12;2022;19;44;2;0;1;5;1;0;0;0;0;0;1;0;17;15,83333333;15,08333333;125,9668508;15,53116739
5146;BEBIDAS NO ALCOHOLICAS;10;13/12/2022;13;12;12;2022;18;27;2;0;1;5;1;0;0;0;0;0;1;0;15,33333333;15,66666667;14,16666667;127,0588235;14,66395924
5147;BEBIDAS NO ALCOHOLICAS;10;13/12/2022;13;12;12;2022;15;27;1;1;0;5;1;0;0;0;0;0;1;0;17,33333333;15,83333333;14,83333333;101,1235955;15,42493391
5177;BEBIDAS NO ALCOHOLICAS;10;14/12/2022;14;12;12;2022;18;29;2;0;1;5;1;0;0;0;0;0;1;0;17,33333333;16,33333333;14,83333333;121,3483146;15,93994713
5178;BEBIDAS NO ALCOHOLICAS;10;14/12/2022;14;12;12;2022;18;29;1;1;0;5;1;0;0;0;0;0;1;0;17;17;14,83333333;121,3483146;16,3519577
5200;BEBIDAS NO ALCOHOLICAS;10;15/12/2022;15;12;12;2022;20;20;1;1;0;5;1;0;0;0;0;0;1;0;14;15,66666667;15,66666667;127,6595745;15,10525293
5201;BEBIDAS NO ALCOHOLICAS;10;15/12/2022;15;12;12;2022;20;20;1;1;0;5;1;0;0;0;0;0;1;0;14,66666667;15,83333333;15,83333333;126,3157895;16,08420234
5206;BEBIDAS NO ALCOHOLICAS;10;15/12/2022;15;12;12;2022;12;52;2;0;1;5;1;0;0;0;0;0;1;0;17,33333333;15,33333333;15,58333333;77,00534759;15,26736188
5217;BEBIDAS NO ALCOHOLICAS;10;15/12/2022;15;12;12;2022;4;52;1;1;0;5;1;0;0;0;0;0;1;0;13,33333333;15,33333333;14,41666667;27,74566474;13,88156616
5231;BEBIDAS NO ALCOHOLICAS;10;16/12/2022;16;12;12;2022;28;39;1;1;0;5;1;0;0;0;0;0;1;0;20;17;16,66666667;168;17,8138895
5257;BEBIDAS NO ALCOHOLICAS;10;17/12/2022;17;12;12;2022;27;30;1;1;0;5;1;0;0;0;0;0;1;0;27,33333333;22,33333333;18,83333333;143,3628319;21,12088928
5258;BEBIDAS NO ALCOHOLICAS;10;17/12/2022;17;12;12;2022;27;30;2;0;1;5;1;0;0;0;0;0;1;0;22,33333333;18,5;17,75;152,1126761;19,6511116
5293;BEBIDAS NO ALCOHOLICAS;10;18/12/2022;18;12;12;2022;15;34;2;0;1;5;1;0;0;0;0;0;1;0;23;21,5;18,58333333;80,71748879;19,89671142
5294;BEBIDAS NO ALCOHOLICAS;10;18/12/2022;18;12;12;2022;15;34;1;1;0;5;1;0;0;0;0;0;1;0;19;20,66666667;18,25;82,19178082;18,91736914
5297;BEBIDAS NO ALCOHOLICAS;10;18/12/2022;18;12;12;2022;12;24;2;0;1;5;1;0;0;0;0;0;1;0;14;20,66666667;18;66,66666667;17,53389531
5305;BEBIDAS NO ALCOHOLICAS;10;18/12/2022;18;12;12;2022;7;24;1;1;0;5;1;0;0;0;0;0;1;0;11,33333333;17,16666667;17,08333333;40,97560976;15,42711625
5317;BEBIDAS NO ALCOHOLICAS;10;19/12/2022;19;12;12;2022;25;20;2;0;1;5;1;0;0;0;0;0;1;0;14,66666667;16,83333333;17,66666667;141,509434;17,341693
5341;BEBIDAS NO ALCOHOLICAS;10;20/12/2022;20;12;12;2022;19;45;2;0;1;5;1;0;0;0;0;0;1;0;17;15,5;18,91666667;100,4405286;17,6733544
5363;BEBIDAS NO ALCOHOLICAS;10;21/12/2022;21;12;12;2022;21;30;2;0;1;5;1;0;0;0;0;0;1;0;21,66666667;16,5;19;110,5263158;18,33868352
5364;BEBIDAS NO ALCOHOLICAS;10;21/12/2022;21;12;12;2022;21;30;1;1;0;5;1;0;0;0;0;0;1;0;20,33333333;17,5;19,08333333;110,0436681;18,87094682
5390;BEBIDAS NO ALCOHOLICAS;10;22/12/2022;22;12;12;2022;20;59;1;1;0;5;1;0;0;0;0;0;1;0;20,66666667;18,83333333;19,75;101,2658228;19,09675745
5421;BEBIDAS NO ALCOHOLICAS;10;23/12/2022;23;12;12;2022;17;53;2;0;1;5;1;0;0;0;0;0;1;0;19,33333333;20,5;18,83333333;90,26548673;18,67740596
5425;BEBIDAS NO ALCOHOLICAS;10;23/12/2022;23;12;12;2022;9;53;2;0;1;5;1;0;0;0;0;0;1;0;15,33333333;17,83333333;17,33333333;51,92307692;16,74192477
5436;BEBIDAS NO ALCOHOLICAS;10;24/12/2022;24;12;12;2022;22;18;1;1;0;5;1;0;0;0;0;0;1;0;16;18,33333333;16,91666667;130,0492611;17,79353982
5465;BEBIDAS NO ALCOHOLICAS;10;25/12/2022;25;12;12;2022;22;31;1;1;0;5;1;0;0;0;0;0;1;0;22;18,66666667;18,08333333;121,6589862;19,30786548
5466;BEBIDAS NO ALCOHOLICAS;10;25/12/2022;25;12;12;2022;22;31;1;1;0;5;1;0;0;0;0;0;1;0;17,66666667;18,5;17,5;125,7142857;18,63483185
5489;BEBIDAS NO ALCOHOLICAS;10;26/12/2022;26;12;12;2022;21;55;1;1;0;5;1;0;0;0;0;0;1;0;21,66666667;18,83333333;18,83333333;111,5044248;19,64629239
5512;BEBIDAS NO ALCOHOLICAS;10;27/12/2022;27;12;12;2022;26;36;2;0;1;5;1;0;0;0;0;0;1;0;23;20,33333333;20,41666667;127,3469388;20,91703391
5544;BEBIDAS NO ALCOHOLICAS;10;28/12/2022;28;12;12;2022;13;53;1;1;0;5;1;0;0;0;0;0;1;0;20;21;19,41666667;66,9527897;19,33362713
5545;BEBIDAS NO ALCOHOLICAS;10;28/12/2022;28;12;12;2022;13;53;2;0;1;5;1;0;0;0;0;0;1;0;17,33333333;19,5;18,91666667;68,72246696;18,0669017
5565;BEBIDAS NO ALCOHOLICAS;10;29/12/2022;29;12;12;2022;14;28;1;1;0;5;1;0;0;0;0;0;1;0;13,66666667;16,83333333;17,75;78,87323944;16,60281709
5566;BEBIDAS NO ALCOHOLICAS;10;29/12/2022;29;12;12;2022;14;28;2;0;1;5;1;0;0;0;0;0;1;0;13,33333333;18,16666667;18,33333333;76,36363636;17,25352136
5590;BEBIDAS NO ALCOHOLICAS;10;30/12/2022;30;12;12;2022;26;37;1;1;0;5;1;0;0;0;0;0;1;0;22;17,66666667;19;136,8421053;19,98580294
5591;BEBIDAS NO ALCOHOLICAS;10;30/12/2022;30;12;12;2022;26;37;2;0;1;5;1;0;0;0;0;0;1;0;18;17,66666667;18,25;142,4657534;18,48225367
5700;BEBIDAS NO ALCOHOLICAS;10;2/1/2023;2;13;1;2023;5;43;2;0;1;0;0;0;0;0;0;1;0;0;19;16,33333333;18,66666667;52,17391304;9,876218988
5712;BEBIDAS NO ALCOHOLICAS;10;3/1/2023;3;13;1;2023;4;29;1;1;0;0;0;0;0;0;0;1;0;0;11,66666667;14,83333333;17,16666667;41,02564103;8,700975191
5722;BEBIDAS NO ALCOHOLICAS;10;4/1/2023;4;13;1;2023;6;25;2;0;1;0;0;0;0;0;0;1;0;0;5;13,5;15,83333333;69,23076923;8,160780152
5744;BEBIDAS NO ALCOHOLICAS;10;6/1/2023;6;13;1;2023;7;39;1;1;0;0;0;0;0;0;0;1;0;0;5,666666667;12,33333333;14,58333333;79,24528302;7,928624122
5756;BEBIDAS NO ALCOHOLICAS;10;7/1/2023;7;13;1;2023;10;41;1;1;0;0;0;0;0;0;0;1;0;0;7,666666667;9,666666667;13,66666667;109,0909091;8,342899298
5769;BEBIDAS NO ALCOHOLICAS;10;8/1/2023;8;13;1;2023;14;48;2;0;1;0;0;0;0;0;0;1;0;0;10,33333333;7,666666667;12,66666667;142,3728814;9,474319438
5781;BEBIDAS NO ALCOHOLICAS;10;9/1/2023;9;13;1;2023;19;47;1;1;0;0;0;0;0;0;0;1;0;0;14,33333333;10;13,16666667;179,5275591;11,37945555
5793;BEBIDAS NO ALCOHOLICAS;10;10/1/2023;10;13;1;2023;10;41;2;0;1;0;0;0;0;0;0;1;0;0;14,33333333;11;12,91666667;102,5641026;11,10356444
5807;BEBIDAS NO ALCOHOLICAS;10;11/1/2023;11;13;1;2023;8;38;1;1;0;0;0;0;0;0;0;1;0;0;12,33333333;11,33333333;12,41666667;82,75862069;10,48285155
5814;BEBIDAS NO ALCOHOLICAS;10;12/1/2023;12;13;1;2023;12;39;2;0;1;0;0;0;0;0;0;1;0;0;10;12,16666667;12,25;132,1100917;10,78628124
5826;BEBIDAS NO ALCOHOLICAS;10;13/1/2023;13;13;1;2023;7;48;2;0;1;0;0;0;0;0;0;1;0;0;9;11,66666667;10,66666667;76,36363636;10,02902499
5843;BEBIDAS NO ALCOHOLICAS;10;14/1/2023;14;13;1;2023;2;20;1;1;0;0;0;0;0;0;0;1;0;0;7;9,666666667;8,666666667;23,07692308;8,423219995
5854;BEBIDAS NO ALCOHOLICAS;10;15/1/2023;15;13;1;2023;4;24;1;1;0;0;0;0;0;0;0;1;0;0;4,333333333;7,166666667;8,583333333;46,60194175;7,538575996
5859;BEBIDAS NO ALCOHOLICAS;10;16/1/2023;16;13;1;2023;16;42;1;1;0;0;0;0;0;0;0;1;0;0;7,333333333;8,166666667;9,583333333;166,9565217;9,230860797
5871;BEBIDAS NO ALCOHOLICAS;10;17/1/2023;17;13;1;2023;19;39;1;1;0;0;0;0;0;0;0;1;0;0;13;10;10,66666667;178,125;11,18468864
5891;BEBIDAS NO ALCOHOLICAS;10;18/1/2023;18;13;1;2023;9;45;2;0;1;0;0;0;0;0;0;1;0;0;14,66666667;9,5;10,83333333;83,07692308;10,74775091
5913;BEBIDAS NO ALCOHOLICAS;10;20/1/2023;20;13;1;2023;13;32;1;1;0;0;0;0;0;0;0;1;0;0;13,66666667;10,5;11,08333333;117,2932331;11,19820073
5928;BEBIDAS NO ALCOHOLICAS;10;21/1/2023;21;13;1;2023;13;20;2;0;1;0;0;0;0;0;0;1;0;0;11,66666667;12,33333333;11;118,1818182;11,55856058
5935;BEBIDAS NO ALCOHOLICAS;10;22/1/2023;22;13;1;2023;14;47;1;1;0;0;0;0;0;0;0;1;0;0;13,33333333;14;10,58333333;132,2834646;12,04684847
5948;BEBIDAS NO ALCOHOLICAS;10;23/1/2023;23;13;1;2023;9;48;1;1;0;0;0;0;0;0;0;1;0;0;12;12,83333333;10,5;85,71428571;11,43747877
5989;BEBIDAS NO ALCOHOLICAS;10;27/1/2023;27;13;1;2023;12;17;2;0;1;0;0;0;0;0;0;1;0;0;11,66666667;11,66666667;10,83333333;110,7692308;11,54998302
6004;BEBIDAS NO ALCOHOLICAS;10;28/1/2023;28;13;1;2023;9;18;1;1;0;0;0;0;0;0;0;1;0;0;10;11,66666667;10,58333333;85,03937008;11,03998641
6016;BEBIDAS NO ALCOHOLICAS;10;29/1/2023;29;13;1;2023;1;33;2;0;1;0;0;0;0;0;0;1;0;0;7,333333333;9,666666667;10,08333333;9,917355372;9,031989132
6019;BEBIDAS NO ALCOHOLICAS;10;30/1/2023;30;13;1;2023;16;34;2;0;1;0;0;0;0;0;0;1;0;0;8,666666667;10,16666667;11,25;142,2222222;10,42559131
6070;BEBIDAS NO ALCOHOLICAS;10;1/2/2023;1;14;2;2023;27;44;2;0;1;1;1;1;0;0;0;0;0;0;14,66666667;12,33333333;13,16666667;207,6923077;14,96131848
6085;BEBIDAS NO ALCOHOLICAS;10;2/2/2023;2;14;2;2023;16;34;1;1;0;1;1;1;0;0;0;0;0;0;19,66666667;13,5;13,16666667;114,2857143;15,16905478
6105;BEBIDAS NO ALCOHOLICAS;10;3/2/2023;3;14;2;2023;12;26;2;0;1;1;1;1;0;0;0;0;0;0;18,33333333;13,5;12,58333333;87,80487805;14,53524383
6124;BEBIDAS NO ALCOHOLICAS;10;4/2/2023;4;14;2;2023;8;44;2;0;1;1;1;1;0;0;0;0;0;0;12;13,33333333;12,5;60,75949367;13,22819506
6138;BEBIDAS NO ALCOHOLICAS;10;5/2/2023;5;14;2;2023;12;40;2;0;1;1;1;1;0;0;0;0;0;0;10,66666667;15,16666667;12,41666667;94,11764706;12,98255605
6150;BEBIDAS NO ALCOHOLICAS;10;6/2/2023;6;14;2;2023;7;43;2;0;1;1;1;1;0;0;0;0;0;0;9;13,66666667;11,91666667;58,74125874;11,78604484
6163;BEBIDAS NO ALCOHOLICAS;10;7/2/2023;7;14;2;2023;17;18;1;1;0;1;1;1;0;0;0;0;0;0;12;12;12,16666667;130,7692308;12,82883587
6172;BEBIDAS NO ALCOHOLICAS;10;8/2/2023;8;14;2;2023;20;48;2;0;1;1;1;1;0;0;0;0;0;0;14,66666667;12,66666667;13,08333333;141,1764706;14,2630687
6185;BEBIDAS NO ALCOHOLICAS;10;9/2/2023;9;14;2;2023;22;47;2;0;1;1;1;1;0;0;0;0;0;0;19,66666667;14,33333333;13,91666667;149,1525424;15,81045496
6204;BEBIDAS NO ALCOHOLICAS;10;10/2/2023;10;14;2;2023;13;36;1;1;0;1;1;1;0;0;0;0;0;0;18,33333333;15,16666667;14,25;87,15083799;15,24836397
6219;BEBIDAS NO ALCOHOLICAS;10;11/2/2023;11;14;2;2023;11;34;1;1;0;1;1;1;0;0;0;0;0;0;15,33333333;15;15,08333333;74,15730337;14,39869117
6228;BEBIDAS NO ALCOHOLICAS;10;12/2/2023;12;14;2;2023;20;21;2;0;1;1;1;1;0;0;0;0;0;0;14,66666667;17,16666667;15,41666667;129,7297297;15,51895294
6242;BEBIDAS NO ALCOHOLICAS;10;13/2/2023;13;14;2;2023;14;43;1;1;0;1;1;1;0;0;0;0;0;0;15;16,66666667;14,33333333;97,6744186;15,21516235
6261;BEBIDAS NO ALCOHOLICAS;10;14/2/2023;14;14;2;2023;6;30;2;0;1;1;1;1;0;0;0;0;0;0;13,33333333;14,33333333;13,5;44,44444444;13,37212988
6274;BEBIDAS NO ALCOHOLICAS;10;15/2/2023;15;14;2;2023;6;29;2;0;1;1;1;1;0;0;0;0;0;0;8,666666667;11,66666667;13;46,15384615;11,8977039
6284;BEBIDAS NO ALCOHOLICAS;10;16/2/2023;16;14;2;2023;13;42;2;0;1;1;1;1;0;0;0;0;0;0;8,333333333;11,66666667;13,41666667;96,89440994;12,11816312
6301;BEBIDAS NO ALCOHOLICAS;10;17/2/2023;17;14;2;2023;2;32;2;0;1;1;1;1;0;0;0;0;0;0;7;10,16666667;12,58333333;15,89403974;10,0945305
6306;BEBIDAS NO ALCOHOLICAS;10;18/2/2023;18;14;2;2023;19;24;1;1;0;1;1;1;0;0;0;0;0;0;11,33333333;10;13,58333333;139,8773006;11,8756244
6326;BEBIDAS NO ALCOHOLICAS;10;19/2/2023;19;14;2;2023;10;29;1;1;0;1;1;1;0;0;0;0;0;0;10,33333333;9,333333333;13;76,92307692;11,50049952
6337;BEBIDAS NO ALCOHOLICAS;10;20/2/2023;20;14;2;2023;17;17;1;1;0;1;1;1;0;0;0;0;0;0;15,33333333;11,16666667;12,75;133,3333333;12,60039962
6353;BEBIDAS NO ALCOHOLICAS;10;21/2/2023;21;14;2;2023;12;43;1;1;0;1;1;1;0;0;0;0;0;0;13;12,16666667;11,91666667;100,6993007;12,48031969
6375;BEBIDAS NO ALCOHOLICAS;10;22/2/2023;22;14;2;2023;3;47;1;1;0;1;1;1;0;0;0;0;0;0;10,66666667;10,5;11,08333333;27,06766917;10,58425575
6381;BEBIDAS NO ALCOHOLICAS;10;23/2/2023;23;14;2;2023;19;24;1;1;0;1;1;1;0;0;0;0;0;0;11,33333333;13,33333333;11,75;161,7021277;12,2674046
6399;BEBIDAS NO ALCOHOLICAS;10;24/2/2023;24;14;2;2023;11;30;1;1;0;1;1;1;0;0;0;0;0;0;11;12;11;100;12,01392368
6414;BEBIDAS NO ALCOHOLICAS;10;25/2/2023;25;14;2;2023;12;27;1;1;0;1;1;1;0;0;0;0;0;0;14;12,33333333;10,83333333;110,7692308;12,01113895
